CustomerID,PurchaseFrequency,TotalQuantity,AvgUnitPrice,TotalSpend,LastInvoiceDate,Country,ReturnedQuantity,Recency,AvgOrderValue,Churn,ReturnRate
15605.0,5,441,4.59,1198.23,2011-11-03 14:17:00,United Kingdom,0.0,35,239.65,0,0.0
15606.0,9,892,3.72,2920.16,2011-10-09 15:47:00,United Kingdom,172.0,60,324.46,0,0.16
15607.0,1,202,1.18,104.76,2011-01-07 12:44:00,United Kingdom,0.0,336,104.76,1,0.0
15608.0,4,714,3.26,1093.68,2011-11-11 13:20:00,United Kingdom,0.0,27,273.42,0,0.0
15609.0,1,148,4.45,298.48,2011-06-08 13:00:00,United Kingdom,3.0,183,298.48,1,0.02
15610.0,1,66,1.87,112.46,2011-10-19 10:36:00,United Kingdom,0.0,51,112.46,1,0.0
15611.0,13,504,5.78,1591.45,2011-11-30 12:36:00,United Kingdom,6.0,9,122.42,0,0.01
15612.0,2,52,6.14,195.15,2011-11-03 14:52:00,United Kingdom,0.0,35,97.58,0,0.0
15615.0,23,5508,2.56,10399.74,2011-11-29 14:42:00,United Kingdom,15.0,9,452.16,0,0.0
15618.0,4,454,2.55,776.85,2011-11-07 08:34:00,United Kingdom,26.0,32,194.21,0,0.05
15619.0,1,136,4.42,336.4,2011-11-29 08:14:00,United Kingdom,0.0,10,336.4,1,0.0
15620.0,3,915,3.73,1553.18,2011-10-14 12:41:00,United Kingdom,16.0,56,517.73,0,0.02
15621.0,4,501,2.07,1293.03,2011-12-05 14:01:00,United Kingdom,38.0,3,323.26,0,0.07
15622.0,9,1674,4.08,3709.56,2011-10-27 16:44:00,United Kingdom,122.0,42,412.17,0,0.07
15623.0,1,125,4.29,301.03,2011-07-21 17:26:00,United Kingdom,0.0,140,301.03,1,0.0
15624.0,4,357,3.66,588.13,2011-08-15 11:38:00,United Kingdom,0.0,116,147.03,0,0.0
15625.0,4,1188,1.62,1534.26,2011-08-28 10:21:00,United Kingdom,22.0,103,383.56,0,0.02
15626.0,2,766,1.65,675.8,2011-09-26 10:03:00,United Kingdom,0.0,74,337.9,0,0.0
15628.0,9,1894,2.3,2870.24,2011-12-05 10:24:00,United Kingdom,12.0,4,318.92,0,0.01
15630.0,2,800,2.83,1186.35,2011-10-25 15:36:00,United Kingdom,1.0,44,593.17,0,0.0
15632.0,8,2109,2.7,3285.31,2011-11-24 09:51:00,United Kingdom,60.0,15,410.66,0,0.03
15634.0,1,99,3.73,243.55,2011-11-22 16:28:00,United Kingdom,0.0,16,243.55,1,0.0
15636.0,2,284,3.17,724.76,2011-09-11 11:17:00,United Kingdom,0.0,89,362.38,0,0.0
15637.0,1,128,3.03,223.36,2011-10-18 08:28:00,United Kingdom,0.0,52,223.36,1,0.0
15639.0,1,323,4.31,425.32,2011-07-28 14:30:00,United Kingdom,0.0,133,425.32,1,0.0
15640.0,15,6607,2.79,12515.66,2011-12-05 14:35:00,United Kingdom,35.0,3,834.38,0,0.01
15641.0,4,1562,1.91,1887.2,2011-08-26 14:04:00,United Kingdom,0.0,104,471.8,0,0.0
15643.0,3,246,5.93,664.0,2011-06-01 07:38:00,United Kingdom,4.0,191,221.33,0,0.02
15644.0,4,557,1.78,813.0,2011-06-26 14:54:00,United Kingdom,0.0,165,203.25,0,0.0
15645.0,1,256,2.95,612.01,2011-11-21 11:55:00,United Kingdom,0.0,18,612.01,1,0.0
15646.0,3,394,2.91,447.64,2011-07-05 09:53:00,United Kingdom,6.0,157,149.21,0,0.02
15648.0,2,221,4.58,657.35,2011-05-19 15:53:00,United Kingdom,8.0,203,328.68,0,0.03
15649.0,2,192,4.25,816.0,2011-01-07 13:34:00,United Kingdom,0.0,335,408.0,0,0.0
15651.0,3,479,2.16,646.3,2011-11-03 08:41:00,United Kingdom,0.0,36,215.43,0,0.0
15652.0,1,208,3.85,337.74,2011-09-09 14:22:00,United Kingdom,0.0,90,337.74,1,0.0
15653.0,2,1200,0.91,877.44,2011-09-08 10:49:00,United Kingdom,0.0,92,438.72,0,0.0
15654.0,2,475,3.07,922.53,2011-11-30 13:08:00,United Kingdom,0.0,8,461.26,0,0.0
15655.0,1,324,3.09,560.67,2011-04-10 15:25:00,United Kingdom,5.0,242,560.67,1,0.02
15656.0,4,343,4.41,748.5,2011-10-25 14:56:00,United Kingdom,0.0,44,187.12,0,0.0
15657.0,1,24,1.25,30.0,2011-11-17 12:19:00,United Kingdom,0.0,22,30.0,1,0.0
15658.0,5,242,6.24,1024.1,2011-06-02 15:22:00,United Kingdom,10.0,189,204.82,0,0.04
15659.0,1,111,5.46,306.45,2011-10-27 09:23:00,United Kingdom,0.0,43,306.45,1,0.0
15660.0,9,1050,2.33,1600.86,2011-11-14 16:58:00,United Kingdom,13.0,24,177.87,0,0.01
15661.0,2,236,0.91,309.8,2011-01-26 13:56:00,United Kingdom,0.0,316,154.9,0,0.0
15663.0,1,106,2.51,138.14,2011-08-25 15:50:00,United Kingdom,0.0,105,138.14,1,0.0
15664.0,1,157,4.17,386.43,2011-10-20 10:57:00,United Kingdom,16.0,50,386.43,1,0.09
15665.0,2,1666,2.26,2242.01,2011-06-24 14:57:00,United Kingdom,0.0,167,1121.01,0,0.0
15667.0,1,240,1.56,301.32,2011-10-31 10:56:00,United Kingdom,0.0,39,301.32,1,0.0
15668.0,1,72,1.06,76.32,2011-05-06 10:39:00,United Kingdom,0.0,217,76.32,1,0.0
15669.0,4,342,3.21,684.34,2011-10-30 16:03:00,United Kingdom,3.0,39,171.08,0,0.01
15670.0,1,91,3.15,173.05,2011-02-16 10:50:00,United Kingdom,0.0,296,173.05,1,0.0
15671.0,7,1699,2.42,2657.13,2011-11-21 12:43:00,United Kingdom,18.0,18,379.59,0,0.01
15673.0,4,1514,2.95,2881.02,2011-09-12 16:12:00,United Kingdom,0.0,87,720.26,0,0.0
15674.0,5,1275,5.78,2446.6,2011-09-27 15:17:00,United Kingdom,200.0,72,489.32,0,0.14
15675.0,3,527,2.88,323.69,2011-09-19 13:48:00,United Kingdom,0.0,80,107.9,0,0.0
15676.0,3,2252,3.2,3435.76,2011-11-21 12:40:00,United Kingdom,21.0,18,1145.25,0,0.01
15677.0,1,319,3.58,657.23,2011-10-21 15:36:00,United Kingdom,0.0,48,657.23,1,0.0
15678.0,1,184,2.04,352.7,2011-10-18 09:25:00,United Kingdom,0.0,52,352.7,1,0.0
15679.0,4,1170,1.1,781.28,2011-11-15 16:19:00,United Kingdom,0.0,23,195.32,0,0.0
15680.0,3,952,2.42,1333.68,2011-11-30 13:46:00,United Kingdom,0.0,8,444.56,0,0.0
15681.0,5,816,1.97,1426.16,2011-11-14 16:30:00,United Kingdom,260.0,24,285.23,0,0.24
15683.0,1,131,2.16,193.75,2011-08-14 12:56:00,United Kingdom,0.0,116,193.75,1,0.0
15687.0,9,1310,4.25,2993.1,2011-12-01 08:33:00,United Kingdom,2.0,8,332.57,0,0.0
15689.0,2,84,3.5,254.1,2011-08-12 09:37:00,United Kingdom,0.0,119,127.05,0,0.0
15690.0,2,408,0.68,239.76,2011-12-05 15:59:00,United Kingdom,0.0,3,119.88,0,0.0
15691.0,1,72,1.9,136.8,2011-04-01 15:13:00,United Kingdom,0.0,251,136.8,1,0.0
15692.0,1,138,1.9,191.04,2011-11-11 14:12:00,United Kingdom,0.0,27,191.04,1,0.0
15694.0,14,1677,4.71,6479.4,2011-12-09 09:44:00,United Kingdom,12.0,0,462.81,0,0.01
15695.0,2,212,2.89,409.98,2011-03-18 08:32:00,United Kingdom,0.0,266,204.99,0,0.0
15696.0,8,1028,4.27,2736.46,2011-11-06 14:02:00,United Kingdom,6.0,32,342.06,0,0.01
15699.0,1,113,6.18,309.65,2011-11-22 08:26:00,United Kingdom,0.0,17,309.65,1,0.0
15700.0,2,357,2.93,696.68,2011-06-20 16:53:00,United Kingdom,29.0,171,348.34,0,0.08
15701.0,4,923,2.94,1542.14,2011-12-07 14:39:00,United Kingdom,0.0,1,385.54,0,0.0
15703.0,1,66,2.93,211.5,2011-03-20 10:51:00,United Kingdom,0.0,264,211.5,1,0.0
15704.0,4,1028,3.23,2293.62,2011-07-22 13:35:00,United Kingdom,0.0,139,573.4,0,0.0
15705.0,1,62,6.05,143.1,2011-05-22 15:37:00,United Kingdom,0.0,200,143.1,1,0.0
15706.0,4,321,5.13,1060.56,2011-10-07 10:09:00,United Kingdom,16.0,63,265.14,0,0.05
15707.0,4,605,2.28,945.58,2011-11-04 14:35:00,United Kingdom,0.0,34,236.4,0,0.0
15708.0,7,1267,4.09,3364.24,2011-10-30 10:54:00,United Kingdom,9.0,40,480.61,0,0.01
15709.0,1,121,2.42,133.25,2011-03-01 10:38:00,United Kingdom,0.0,283,133.25,1,0.0
15712.0,5,486,3.67,1072.36,2011-11-30 14:09:00,United Kingdom,0.0,8,214.47,0,0.0
15713.0,2,150,5.34,356.7,2011-07-19 13:34:00,United Kingdom,1.0,142,178.35,0,0.01
15714.0,2,187,3.06,330.88,2011-11-28 11:26:00,United Kingdom,0.0,11,165.44,0,0.0
15716.0,4,744,2.29,1118.81,2011-07-17 11:59:00,United Kingdom,0.0,145,279.7,0,0.0
15717.0,1,70,2.47,150.3,2011-04-19 13:21:00,United Kingdom,0.0,233,150.3,1,0.0
15719.0,13,2725,2.2,5045.61,2011-11-07 12:29:00,United Kingdom,1.0,32,388.12,0,0.0
15720.0,1,281,2.47,598.73,2011-11-15 14:48:00,United Kingdom,0.0,23,598.73,1,0.0
15721.0,1,409,2.06,507.08,2011-11-28 12:14:00,United Kingdom,0.0,11,507.08,1,0.0
15722.0,5,1026,3.05,2222.56,2011-11-04 11:43:00,United Kingdom,5.0,35,444.51,0,0.0
15723.0,1,87,2.59,203.1,2010-12-10 11:12:00,United Kingdom,0.0,364,203.1,1,0.0
15724.0,2,73,3.41,218.25,2011-05-22 14:40:00,United Kingdom,1.0,200,109.12,0,0.01
15725.0,1,221,2.65,415.25,2011-11-24 14:51:00,United Kingdom,0.0,14,415.25,1,0.0
15727.0,7,3065,3.25,5178.96,2011-11-23 12:36:00,United Kingdom,0.0,16,739.85,0,0.0
15729.0,1,28,3.75,85.0,2011-05-11 12:36:00,United Kingdom,4.0,212,85.0,1,0.12
15730.0,3,689,2.97,1120.88,2011-10-05 12:31:00,United Kingdom,6.0,65,373.63,0,0.01
15732.0,2,215,1.89,294.12,2011-05-11 14:24:00,United Kingdom,0.0,211,147.06,0,0.0
15733.0,1,62,4.35,162.3,2011-03-02 09:05:00,United Kingdom,0.0,282,162.3,1,0.0
15734.0,2,346,4.84,1339.45,2011-08-17 10:50:00,United Kingdom,0.0,114,669.72,0,0.0
15737.0,8,599,3.91,1205.12,2011-11-25 11:21:00,United Kingdom,15.0,14,150.64,0,0.02
15738.0,16,2982,2.12,4812.42,2011-11-21 08:26:00,United Kingdom,15.0,18,300.78,0,0.01
15739.0,1,472,2.52,449.12,2011-10-04 13:42:00,United Kingdom,0.0,65,449.12,1,0.0
15740.0,1,152,2.47,154.88,2011-10-21 14:29:00,United Kingdom,0.0,48,154.88,1,0.0
15743.0,4,216,4.68,784.46,2011-11-23 17:19:00,United Kingdom,0.0,15,196.12,0,0.0
15744.0,1,120,0.29,34.8,2011-09-23 09:52:00,United Kingdom,0.0,77,34.8,1,0.0
15745.0,4,421,4.3,1094.59,2011-11-20 13:45:00,United Kingdom,9.0,18,273.65,0,0.02
15746.0,1,178,1.48,196.88,2011-07-28 15:21:00,United Kingdom,48.0,133,196.88,1,0.21
15747.0,3,480,2.46,974.04,2011-11-27 12:26:00,United Kingdom,0.0,12,324.68,0,0.0
15748.0,1,51,3.74,149.31,2011-10-30 12:51:00,United Kingdom,0.0,39,149.31,1,0.0
15749.0,3,18028,3.04,44534.3,2011-04-18 13:20:00,United Kingdom,9014.0,234,14844.77,0,0.33
15750.0,8,1786,2.43,2465.48,2011-12-07 12:34:00,United Kingdom,7.0,2,308.18,0,0.0
15752.0,7,1978,1.75,2637.38,2011-10-31 11:37:00,United Kingdom,5.0,39,376.77,0,0.0
15753.0,1,144,0.55,79.2,2011-02-08 12:41:00,United Kingdom,0.0,304,79.2,1,0.0
15754.0,3,199,2.72,458.57,2011-10-19 14:40:00,United Kingdom,2.0,50,152.86,0,0.01
15755.0,6,1427,3.18,2364.25,2011-11-29 14:57:00,United Kingdom,30.0,9,394.04,0,0.02
15756.0,4,242,2.48,532.96,2011-10-09 13:30:00,United Kingdom,0.0,60,133.24,0,0.0
15757.0,2,491,2.73,714.42,2011-10-05 12:14:00,United Kingdom,0.0,65,357.21,0,0.0
15758.0,1,47,4.43,205.25,2011-11-15 10:48:00,United Kingdom,0.0,24,205.25,1,0.0
15759.0,3,60,5.17,253.04,2011-05-05 15:13:00,United Kingdom,0.0,217,84.35,0,0.0
15762.0,2,251,4.0,583.75,2011-10-05 16:15:00,United Kingdom,0.0,64,291.88,0,0.0
15763.0,2,271,6.66,1086.92,2011-11-08 09:44:00,United Kingdom,3.0,31,543.46,0,0.01
15764.0,6,2050,2.84,3279.97,2011-09-12 17:58:00,United Kingdom,14.0,87,546.66,0,0.01
15766.0,1,170,3.21,315.06,2011-10-06 17:03:00,United Kingdom,0.0,63,315.06,1,0.0
15768.0,3,244,7.9,621.83,2011-08-16 10:48:00,United Kingdom,1.0,115,207.28,0,0.0
15769.0,26,29672,2.05,56252.72,2011-12-02 13:52:00,United Kingdom,2012.0,6,2163.57,0,0.06
15773.0,1,311,1.33,635.68,2011-12-04 12:48:00,United Kingdom,0.0,5,635.68,1,0.0
15774.0,1,87,4.8,270.8,2011-10-02 12:04:00,United Kingdom,0.0,68,270.8,1,0.0
15775.0,1,68,2.47,104.9,2011-04-08 12:56:00,United Kingdom,0.0,244,104.9,1,0.0
15776.0,1,138,4.18,241.62,2011-07-29 13:46:00,United Kingdom,0.0,132,241.62,1,0.0
15777.0,4,378,3.82,1047.11,2011-04-12 16:43:00,United Kingdom,3.0,240,261.78,0,0.01
15780.0,3,220,4.16,475.28,2011-06-09 12:01:00,United Kingdom,0.0,183,158.43,0,0.0
15781.0,3,180,3.97,345.46,2011-11-14 14:57:00,United Kingdom,2.0,24,115.15,0,0.01
15782.0,3,864,6.11,2614.74,2011-11-30 10:49:00,United Kingdom,1.0,9,871.58,0,0.0
15783.0,1,212,3.44,246.3,2011-11-29 09:50:00,United Kingdom,0.0,10,246.3,1,0.0
15785.0,5,1612,3.24,2328.97,2011-11-07 11:33:00,United Kingdom,18.0,32,465.79,0,0.01
15786.0,3,3364,2.73,4932.2,2011-10-24 14:13:00,United Kingdom,33.0,45,1644.07,0,0.01
15787.0,3,540,2.16,948.05,2011-11-13 14:55:00,United Kingdom,0.0,25,316.02,0,0.0
15789.0,1,438,1.0,351.3,2010-12-16 14:35:00,United Kingdom,0.0,357,351.3,1,0.0
15790.0,1,114,3.42,220.85,2011-11-29 14:53:00,United Kingdom,0.0,9,220.85,1,0.0
15791.0,2,731,3.26,1612.69,2011-10-27 10:14:00,United Kingdom,1.0,43,806.34,0,0.0
15793.0,3,553,3.1,965.61,2011-11-25 09:31:00,United Kingdom,1.0,14,321.87,0,0.0
15795.0,1,581,3.06,610.01,2011-07-13 10:43:00,United Kingdom,0.0,149,610.01,1,0.0
15796.0,8,861,3.9,2711.56,2011-12-08 19:55:00,United Kingdom,2.0,0,338.94,0,0.0
15797.0,4,873,4.23,2207.4,2011-08-18 17:04:00,United Kingdom,0.0,112,551.85,0,0.0
15799.0,3,955,2.27,884.14,2011-09-25 12:46:00,United Kingdom,0.0,75,294.71,0,0.0
15800.0,2,335,2.71,699.08,2011-08-24 14:23:00,United Kingdom,0.0,106,349.54,0,0.0
15801.0,3,570,2.96,1063.95,2011-10-24 13:52:00,United Kingdom,8.0,45,354.65,0,0.01
15802.0,1,1,451.42,451.42,2011-07-20 11:38:00,United Kingdom,2.0,142,451.42,1,0.67
15803.0,1,290,1.75,415.82,2011-10-19 14:56:00,United Kingdom,0.0,50,415.82,1,0.0
15804.0,13,2567,3.7,4206.39,2011-12-09 12:31:00,United Kingdom,52.0,0,323.57,0,0.02
15805.0,17,3387,2.74,5528.48,2011-11-16 16:32:00,United Kingdom,50.0,22,325.2,0,0.01
15806.0,3,602,2.0,784.58,2011-10-24 14:35:00,United Kingdom,0.0,45,261.53,0,0.0
15807.0,3,430,2.58,903.9,2011-10-20 14:10:00,United Kingdom,0.0,49,301.3,0,0.0
15808.0,4,1343,3.58,3734.97,2011-02-06 14:33:00,United Kingdom,2.0,305,933.74,0,0.0
15809.0,5,301,4.12,515.77,2011-11-03 16:40:00,United Kingdom,50.0,35,103.15,0,0.14
15810.0,4,861,2.66,1391.98,2011-09-22 09:38:00,United Kingdom,124.0,78,348.0,0,0.13
15811.0,6,1071,3.49,2218.62,2011-11-17 15:31:00,United Kingdom,10.0,21,369.77,0,0.01
15812.0,5,922,5.05,1801.14,2011-08-24 14:19:00,United Kingdom,0.0,106,360.23,0,0.0
15813.0,2,603,3.78,1303.91,2011-05-16 08:13:00,United Kingdom,0.0,207,651.95,0,0.0
15814.0,4,1271,3.28,1945.33,2011-11-23 08:17:00,United Kingdom,24.0,16,486.33,0,0.02
15815.0,5,1856,2.16,2100.6,2011-10-07 12:42:00,United Kingdom,0.0,63,420.12,0,0.0
15819.0,4,1357,2.0,1905.45,2011-10-21 14:50:00,United Kingdom,0.0,48,476.36,0,0.0
15820.0,1,128,2.25,206.98,2011-01-24 12:00:00,United Kingdom,0.0,319,206.98,1,0.0
15821.0,2,202,3.7,570.96,2011-10-26 15:48:00,United Kingdom,0.0,43,285.48,0,0.0
15822.0,2,375,3.37,885.47,2011-12-06 14:50:00,United Kingdom,0.0,2,442.74,0,0.0
15823.0,1,1,15.0,15.0,2010-12-02 15:08:00,United Kingdom,284.0,371,15.0,1,1.0
15825.0,1,220,8.84,532.94,2011-06-20 13:27:00,United Kingdom,0.0,171,532.94,1,0.0
15826.0,3,963,3.21,1654.31,2011-10-14 16:05:00,United Kingdom,1.0,55,551.44,0,0.0
15827.0,14,882,4.35,1836.09,2011-09-27 15:35:00,United Kingdom,40.0,72,131.15,0,0.04
15829.0,2,996,1.05,636.14,2011-09-01 16:45:00,United Kingdom,0.0,98,318.07,0,0.0
15830.0,1,415,2.91,576.0,2011-11-02 10:40:00,United Kingdom,6.0,37,576.0,1,0.01
15831.0,3,1105,2.64,801.76,2011-10-12 13:14:00,United Kingdom,8.0,57,267.25,0,0.01
15832.0,1,465,2.31,836.79,2011-03-30 15:29:00,United Kingdom,0.0,253,836.79,1,0.0
15834.0,4,965,4.07,2233.75,2011-09-30 14:41:00,United Kingdom,4.0,69,558.44,0,0.0
15835.0,4,439,3.07,954.09,2011-10-26 15:47:00,United Kingdom,0.0,43,238.52,0,0.0
15836.0,1,26,9.24,137.37,2011-10-20 17:13:00,United Kingdom,2.0,49,137.37,1,0.07
15837.0,1,189,4.09,391.98,2011-10-06 09:01:00,United Kingdom,0.0,64,391.98,1,0.0
15838.0,19,18368,1.94,33643.08,2011-11-28 14:00:00,United Kingdom,9361.0,10,1770.69,0,0.34
15839.0,3,675,2.13,1048.49,2011-11-06 13:54:00,United Kingdom,5.0,32,349.5,0,0.01
15840.0,2,396,1.96,355.56,2011-10-12 09:08:00,United Kingdom,2.0,58,177.78,0,0.01
15841.0,4,942,1.42,1224.06,2011-09-28 12:15:00,United Kingdom,16.0,72,306.02,0,0.02
15843.0,1,27,7.14,118.95,2011-02-09 10:19:00,United Kingdom,0.0,303,118.95,1,0.0
15844.0,1,134,1.79,130.74,2011-10-24 15:19:00,United Kingdom,0.0,45,130.74,1,0.0
15845.0,8,1926,2.73,3711.77,2011-11-22 09:42:00,United Kingdom,8.0,17,463.97,0,0.0
15847.0,2,449,3.35,389.27,2011-11-01 14:41:00,United Kingdom,0.0,37,194.64,0,0.0
15850.0,2,302,1.56,238.85,2011-11-20 14:14:00,United Kingdom,0.0,18,119.42,0,0.0
15852.0,2,48,3.36,160.71,2011-06-06 11:22:00,United Kingdom,0.0,186,80.36,0,0.0
15853.0,1,135,1.47,110.8,2011-10-19 10:38:00,United Kingdom,0.0,51,110.8,1,0.0
15854.0,12,939,2.94,2974.65,2011-12-05 13:39:00,United Kingdom,0.0,3,247.89,0,0.0
15855.0,5,470,1.89,712.24,2011-07-26 10:20:00,United Kingdom,0.0,136,142.45,0,0.0
15856.0,27,11005,1.77,16387.57,2011-12-05 17:09:00,United Kingdom,64.0,3,606.95,0,0.01
15857.0,1,308,0.94,297.0,2011-11-21 12:18:00,United Kingdom,0.0,18,297.0,1,0.0
15858.0,5,1167,2.31,1438.85,2011-11-24 12:48:00,United Kingdom,0.0,15,287.77,0,0.0
15860.0,8,440,3.44,977.21,2011-10-30 11:25:00,United Kingdom,0.0,40,122.15,0,0.0
15861.0,8,2544,1.87,3165.36,2011-11-27 15:59:00,United Kingdom,1.0,11,395.67,0,0.0
15862.0,4,585,2.74,832.88,2011-12-01 13:28:00,United Kingdom,0.0,7,208.22,0,0.0
15863.0,2,19,3.71,68.84,2011-11-14 12:49:00,United Kingdom,0.0,25,34.42,0,0.0
15864.0,6,1192,2.73,1936.32,2011-11-17 13:32:00,United Kingdom,148.0,21,322.72,0,0.11
15865.0,3,368,5.61,895.13,2011-10-30 12:43:00,United Kingdom,0.0,40,298.38,0,0.0
15866.0,1,126,3.87,230.53,2011-08-30 14:09:00,United Kingdom,0.0,100,230.53,1,0.0
15867.0,15,2054,3.42,3812.64,2011-12-04 13:32:00,United Kingdom,2.0,4,254.18,0,0.0
15869.0,2,175,2.14,149.64,2011-03-07 17:23:00,United Kingdom,0.0,276,74.82,0,0.0
15870.0,1,335,1.8,354.09,2011-11-07 10:58:00,United Kingdom,0.0,32,354.09,1,0.0
15872.0,2,212,2.07,360.93,2011-11-25 11:55:00,United Kingdom,0.0,14,180.46,0,0.0
15874.0,7,2534,5.9,4405.88,2011-10-07 12:31:00,United Kingdom,28.0,63,629.41,0,0.01
15877.0,2,371,1.87,493.28,2011-12-08 11:53:00,United Kingdom,125.0,1,246.64,0,0.25
15880.0,1,211,2.17,343.28,2010-12-05 13:00:00,United Kingdom,24.0,368,343.28,1,0.1
15881.0,5,260,3.32,501.39,2011-01-31 16:59:00,United Kingdom,61.0,311,100.28,0,0.19
15882.0,4,276,1.91,516.36,2011-05-25 11:35:00,United Kingdom,10.0,198,129.09,0,0.03
15883.0,2,223,2.95,396.48,2011-12-07 17:05:00,United Kingdom,0.0,1,198.24,0,0.0
15885.0,3,111,5.69,379.35,2011-09-08 10:43:00,United Kingdom,0.0,92,126.45,0,0.0
15886.0,1,147,3.0,181.09,2011-10-10 14:25:00,United Kingdom,0.0,59,181.09,1,0.0
15888.0,1,76,2.46,168.31,2011-09-20 12:30:00,United Kingdom,16.0,80,168.31,1,0.17
15889.0,2,215,2.89,446.87,2011-07-06 11:10:00,United Kingdom,0.0,156,223.44,0,0.0
15891.0,1,442,2.65,524.52,2011-04-27 12:35:00,United Kingdom,0.0,226,524.52,1,0.0
15894.0,2,168,2.01,263.55,2011-03-31 13:50:00,United Kingdom,0.0,252,131.78,0,0.0
15895.0,1,94,1.98,179.17,2011-07-13 10:27:00,United Kingdom,0.0,149,179.17,1,0.0
15897.0,2,261,2.09,222.05,2011-05-29 13:50:00,United Kingdom,0.0,193,111.02,0,0.0
15898.0,5,570,3.32,1388.88,2011-12-08 15:23:00,United Kingdom,2.0,0,277.78,0,0.0
15899.0,1,39,4.12,56.25,2010-12-06 10:36:00,United Kingdom,0.0,368,56.25,1,0.0
15900.0,1,221,2.03,351.11,2011-11-16 12:19:00,United Kingdom,0.0,23,351.11,1,0.0
15901.0,3,384,2.1,363.88,2011-11-23 12:43:00,United Kingdom,0.0,16,121.29,0,0.0
15903.0,7,2410,2.25,5126.76,2011-11-30 08:08:00,United Kingdom,1.0,9,732.39,0,0.0
15904.0,1,84,2.95,164.68,2011-12-01 14:50:00,United Kingdom,0.0,7,164.68,1,0.0
15906.0,7,544,3.38,1567.69,2011-11-20 12:24:00,United Kingdom,6.0,19,223.96,0,0.01
15907.0,3,509,2.59,967.45,2011-12-06 12:21:00,United Kingdom,0.0,3,322.48,0,0.0
15909.0,1,98,1.86,191.94,2011-06-19 10:38:00,United Kingdom,0.0,173,191.94,1,0.0
15910.0,8,1015,1.81,1232.18,2011-12-09 10:51:00,United Kingdom,0.0,0,154.02,0,0.0
15912.0,2,185,2.1,264.62,2011-06-14 14:29:00,United Kingdom,0.0,177,132.31,0,0.0
15916.0,8,757,3.72,1528.09,2011-11-23 13:46:00,United Kingdom,5.0,15,191.01,0,0.01
15917.0,1,42,5.15,123.1,2011-04-06 10:40:00,United Kingdom,0.0,247,123.1,1,0.0
15918.0,2,153,2.51,334.23,2011-06-02 11:42:00,United Kingdom,0.0,190,167.12,0,0.0
15919.0,2,545,2.46,639.89,2011-11-20 11:28:00,United Kingdom,0.0,19,319.94,0,0.0
15920.0,4,99,2.16,167.5,2011-07-08 15:31:00,United Kingdom,0.0,153,41.88,0,0.0
15921.0,1,166,3.79,336.03,2011-06-20 11:03:00,United Kingdom,0.0,172,336.03,1,0.0
15922.0,1,138,4.41,369.5,2010-12-01 13:51:00,United Kingdom,2.0,372,369.5,1,0.01
15923.0,1,122,2.81,127.08,2010-12-02 12:16:00,United Kingdom,0.0,372,127.08,1,0.0
15925.0,1,93,2.9,207.15,2011-05-29 15:35:00,United Kingdom,0.0,193,207.15,1,0.0
15930.0,1,139,4.02,426.63,2011-10-03 14:52:00,United Kingdom,0.0,66,426.63,1,0.0
15932.0,8,2325,1.49,2495.87,2011-12-05 17:13:00,United Kingdom,14.0,3,311.98,0,0.01
15933.0,3,885,2.14,1107.46,2011-11-18 13:14:00,United Kingdom,0.0,20,369.15,0,0.0
15935.0,2,115,27.3,416.86,2011-04-14 13:27:00,United Kingdom,0.0,238,208.43,0,0.0
15937.0,1,73,2.37,145.35,2011-10-06 15:48:00,United Kingdom,0.0,63,145.35,1,0.0
15938.0,5,240,2.32,404.58,2011-08-19 12:56:00,United Kingdom,0.0,111,80.92,0,0.0
15939.0,15,4728,1.79,6115.01,2011-09-11 11:30:00,United Kingdom,3.0,89,407.67,0,0.0
15940.0,1,4,8.95,35.8,2011-02-01 16:18:00,United Kingdom,1.0,310,35.8,1,0.2
15942.0,1,232,2.66,337.44,2011-07-29 09:01:00,United Kingdom,0.0,133,337.44,1,0.0
15944.0,1,50,5.08,325.1,2011-03-08 10:33:00,United Kingdom,0.0,276,325.1,1,0.0
15945.0,1,52,2.75,181.0,2010-12-09 13:14:00,United Kingdom,0.0,364,181.0,1,0.0
15947.0,1,898,4.02,1708.24,2011-09-18 10:46:00,United Kingdom,0.0,82,1708.24,1,0.0
15948.0,2,567,2.52,955.24,2011-12-01 15:32:00,United Kingdom,0.0,7,477.62,0,0.0
15949.0,2,284,1.82,364.72,2011-11-23 09:09:00,United Kingdom,0.0,16,182.36,0,0.0
15950.0,4,729,3.34,1765.51,2011-11-08 11:09:00,United Kingdom,7.0,31,441.38,0,0.01
15951.0,2,313,3.7,708.22,2011-12-01 08:34:00,United Kingdom,7.0,8,354.11,0,0.02
15952.0,4,399,3.28,806.57,2011-11-06 11:18:00,United Kingdom,0.0,33,201.64,0,0.0
15953.0,8,892,2.72,1659.38,2011-11-24 15:32:00,United Kingdom,7.0,14,207.42,0,0.01
15955.0,14,2135,2.83,4416.26,2011-11-15 14:15:00,United Kingdom,11.0,23,315.45,0,0.01
15957.0,1,211,2.79,428.89,2011-11-08 12:14:00,United Kingdom,0.0,31,428.89,1,0.0
15958.0,1,33,3.98,104.35,2011-09-26 13:41:00,United Kingdom,0.0,73,104.35,1,0.0
15963.0,2,298,2.41,470.76,2011-11-20 11:33:00,United Kingdom,0.0,19,235.38,0,0.0
